用户名,付款金额
user-146078,206.83
user-192055,206.79
user-286810,206.78
user-266186,206.73
user-130008,206.66
user-102675,206.65
user-218647,206.63
user-221064,206.61
user-193368,206.59
user-214776,206.58
user-162056,206.58
user-171605,206.54
user-118896,206.51
user-113844,206.51
user-292495,206.48
user-214161,206.47
user-206632,206.44
user-133507,206.44
user-146192,206.37
user-123628,206.35
user-264491,206.33
user-196297,206.32
user-150082,206.29
user-254024,206.28
user-143195,206.27
user-205912,206.26
user-132522,206.25
user-195331,206.23
user-115215,206.23
user-258650,206.15
user-120612,206.15
user-126051,206.13
user-191202,206.1
user-103635,206.08
user-192736,206.08
user-145063,206.07
user-185549,206.02
user-133463,205.99
user-259063,205.97
user-214229,205.94
user-284992,205.91
user-167287,205.9
user-199935,205.9
user-145292,205.88
user-281012,205.87
user-159451,205.87
user-187188,205.87
user-184374,205.86
user-210727,205.84
user-145214,205.8
user-139043,205.75
user-282369,205.74
user-143875,205.71
user-244929,205.69
user-202176,205.64
user-151569,205.64
user-236203,205.63
user-166751,205.6
user-215623,205.58
user-159118,205.57
user-161379,205.55
user-112142,205.55
user-262548,205.54
user-101742,205.51
user-166370,205.49
user-247890,205.49
user-122457,205.47
user-116042,205.46
user-256286,205.42
user-138534,205.4
user-101106,205.39
user-238910,205.37
user-117985,205.33
user-299319,205.29
user-265485,205.22
user-110258,205.22
user-256294,205.2
user-178329,205.19
user-108035,205.16
user-149111,205.16
user-235905,205.1
user-286869,205.05
user-283300,205.02
user-234869,204.96
user-134809,204.96
user-110112,204.93
user-237508,204.89
user-235684,204.89
user-121969,204.88
user-244377,204.87
user-186435,204.85
user-133046,204.83
user-161357,204.82
user-131072,204.78
user-237820,204.78
user-111806,204.78
user-284713,204.76
user-227597,204.76
user-147530,204.75
user-149863,204.75
user-119531,204.75
user-149897,204.75
user-146871,204.73
user-258539,204.73
user-153979,204.72
user-174569,204.71
user-289747,204.71
user-149142,204.7
user-194016,204.7
user-283482,204.69
user-275533,204.69
user-108606,204.68
user-116534,204.64
user-136314,204.63
user-247968,204.63
user-241906,204.63
user-116222,204.62
user-207263,204.6
user-296804,204.59
user-245828,204.58
user-163903,204.57
user-104072,204.53
user-181297,204.51
user-257196,204.48
user-212975,204.48
user-133428,204.48
user-265258,204.47
user-165467,204.46
user-270827,204.43
user-218401,204.4
user-179672,204.37
user-189805,204.37
user-125666,204.35
user-183944,204.35
user-197080,204.29
user-120321,204.27
user-174630,204.22
user-269240,204.19
user-229058,204.09
user-280660,204.05
user-111409,204.04
user-224165,204.03
user-259018,204.02
user-286759,204.02
user-206088,204.02
user-225577,204.02
user-269450,203.99
user-200834,203.99
user-151150,203.98
user-161617,203.97
user-242289,203.97
user-188917,203.92
user-201884,203.9
user-128078,203.89
user-186216,203.88
user-244816,203.87
user-119960,203.85
user-221689,203.84
user-226122,203.83
user-227628,203.82
user-217345,203.82
user-189907,203.76
user-177524,203.75
user-179029,203.73
user-222730,203.72
user-167319,203.7
user-157247,203.69
user-182912,203.69
user-153625,203.69
user-252009,203.68
user-126462,203.68
user-248579,203.65
user-269169,203.65
user-184491,203.62
user-287941,203.61
user-100828,203.6
user-258489,203.59
user-250771,203.53
user-250283,203.52
user-194857,203.51
user-118028,203.5
user-212288,203.48
user-114443,203.47
user-269325,203.46
user-294979,203.39
user-157444,203.38
user-214274,203.37
user-102788,203.36
user-155351,203.35
user-165371,203.35
user-181281,203.33
user-291166,203.31
user-190034,203.28
user-122855,203.28
user-256783,203.27
user-160965,203.26
user-221481,203.24
user-139093,203.22
user-193119,203.2
user-157399,203.2
user-101651,203.18
user-225823,203.17
user-264506,203.16
user-150624,203.16
user-131700,203.15
user-248054,203.14
user-282229,203.12
user-216008,203.12
user-186594,203.12
user-188448,203.1
user-138472,203.08
user-287788,203.07
user-127740,203.07
user-157426,203.07
user-158212,203.04
user-115073,203.01
user-217498,203.0
user-155074,202.99
user-254027,202.98
user-295013,202.94
user-201188,202.91
user-284110,202.89
user-145031,202.88
user-215363,202.87
user-130761,202.85
user-269916,202.85
user-131987,202.85
user-245369,202.84
user-149432,202.82
user-294055,202.81
user-259137,202.81
user-172197,202.79
user-132803,202.78
user-291212,202.75
user-133552,202.72
user-174312,202.7
user-290301,202.69
user-106257,202.69
user-105223,202.67
user-200188,202.66
user-164495,202.65
user-218318,202.63
user-188421,202.61
user-157677,202.6
user-241565,202.59
user-216242,202.59
user-120826,202.52
user-161403,202.48
user-260120,202.47
user-197895,202.42
user-236131,202.42
user-240502,202.37
user-201124,202.36
user-165974,202.28
user-243244,202.28
user-290794,202.27
user-262448,202.27
user-218597,202.26
user-247753,202.25
user-142441,202.24
user-146790,202.23
user-166993,202.22
user-134220,202.22
user-143102,202.22
user-126506,202.19
user-144862,202.17
user-125477,202.16
user-182075,202.14
user-247485,202.14
user-144403,202.1
user-103958,202.07
user-222272,202.07
user-113101,202.04
user-206871,202.04
user-103176,202.03
user-105088,202.02
user-195111,202.01
user-147949,202.0
user-133072,201.97
user-224700,201.96
user-125063,201.95
user-257181,201.94
user-193453,201.89
user-199089,201.85
user-186448,201.83
user-145564,201.83
user-200625,201.83
user-181384,201.82
user-113739,201.78
user-166256,201.77
user-157198,201.76
user-144484,201.72
user-267056,201.68
user-205727,201.66
user-246187,201.65
user-142822,201.63
user-135862,201.61
user-236698,201.6
user-266395,201.6
user-142771,201.6
user-213543,201.58
user-291560,201.58
user-121564,201.57
user-169114,201.52
user-240208,201.48
user-152883,201.47
user-137732,201.47
user-196842,201.46
user-276548,201.43
user-198890,201.41
user-200054,201.39
user-134943,201.38
user-102824,201.34
user-143392,201.32
user-132778,201.3
user-272363,201.3
user-276836,201.26
user-165919,201.26
user-245600,201.18
user-133862,201.16
user-179391,201.14
user-153815,201.11
user-282451,201.1
user-153576,201.09
user-156313,201.09
user-246990,201.09
user-125373,201.08
user-128288,201.07
user-265858,201.05
user-228450,201.04
user-100745,201.02
user-172997,200.99
user-201984,200.98
user-296748,200.93
user-114486,200.92
user-251123,200.91
user-109079,200.88
user-258087,200.86
user-211049,200.86
user-269744,200.84
user-257608,200.81
user-150144,200.79
user-268289,200.77
user-166516,200.76
user-177268,200.75
user-260291,200.75
user-222709,200.64
user-249189,200.63
user-201101,200.6
user-129900,200.59
user-162571,200.51
user-230625,200.47
user-142235,200.45
user-193277,200.43
user-239239,200.43
user-201440,200.41
user-153813,200.4
user-271182,200.37
user-162256,200.37
user-109544,200.34
user-291950,200.32
user-101269,200.28
user-110986,200.25
user-262933,200.25
user-215760,200.23
user-284283,200.23
user-181988,200.19
user-191016,200.16
user-198886,200.14
user-208756,200.13
user-182930,200.13
user-105191,200.11
user-207387,200.09
user-165417,200.06
user-160695,200.05
user-151935,200.03
user-176554,200.01
user-178527,200.0
user-221641,199.98
user-121212,199.94
user-131520,199.9
user-120058,199.87
user-115938,199.86
user-111996,199.85
user-263716,199.84
user-264091,199.83
user-277017,199.8
user-161078,199.8
user-262720,199.75
user-152484,199.74
user-270505,199.72
user-263421,199.69
user-274462,199.64
user-135493,199.62
user-279852,199.62
user-141928,199.62
user-171784,199.62
user-209500,199.57
user-295230,199.52
user-138211,199.52
user-267163,199.48
user-228114,199.47
user-159074,199.44
user-223980,199.43
user-263435,199.41
user-280580,199.41
user-137055,199.38
user-227978,199.37
user-100350,199.35
user-110803,199.33
user-293277,199.32
user-112818,199.31
user-206977,199.22
user-244647,199.21
user-256961,199.19
user-284361,199.19
user-214970,199.17
user-283632,199.16
user-165733,199.16
user-172282,199.12
user-231840,199.11
user-200602,199.11
user-292566,199.1
user-104142,199.09
user-156031,199.07
user-139474,199.06
user-188762,199.03
user-157452,199.03
user-187665,199.01
user-284913,198.99
user-251306,198.98
user-205582,198.91
user-186555,198.9
user-142369,198.87
user-215307,198.85
user-103621,198.85
user-196648,198.84
user-152184,198.8
user-196861,198.79
user-107977,198.74
user-144311,198.74
user-167754,198.7
user-169060,198.62
user-102554,198.62
user-256016,198.56
user-253766,198.54
user-244566,198.53
user-286321,198.48
user-112857,198.47
user-179863,198.45
user-160068,198.42
user-134736,198.31
user-130129,198.29
user-152511,198.29
user-240006,198.28
user-128966,198.26
user-242123,198.24
user-133183,198.21
user-263185,198.16
user-150970,198.15
user-225153,198.09
user-291872,198.05
user-112734,198.03
user-259980,198.03
user-117922,198.02
user-185508,198.01
user-130508,198.0
user-211775,197.99
user-128034,197.97
user-169719,197.96
user-190097,197.95
user-137628,197.9
user-181262,197.9
user-286646,197.9
user-183526,197.9
user-173595,197.89
user-133519,197.89
user-125382,197.87
user-146409,197.87
user-177184,197.86
user-193378,197.86
user-273901,197.82
user-267888,197.82
user-209692,197.81
user-175047,197.81
user-215499,197.78
user-190061,197.76
user-126893,197.75
user-178147,197.75
user-228022,197.74
user-135536,197.71
user-115210,197.71
user-197160,197.71
user-244451,197.67
user-106364,197.65
user-110360,197.63
user-272899,197.61
user-163644,197.59
user-225501,197.58
user-264777,197.55
user-170517,197.55
user-259247,197.54
user-100754,197.53
user-149605,197.52
user-184369,197.52
user-129489,197.52
user-124486,197.5
user-144471,197.48
user-122597,197.46
user-158448,197.45
user-145565,197.4
user-161924,197.39
user-214142,197.38
user-264008,197.38
user-235592,197.38
user-247633,197.34
user-263495,197.34
user-210420,197.29
user-224853,197.27
user-268050,197.26
user-173313,197.22
user-231576,197.18
user-296116,197.07
user-128810,197.05
user-176736,197.02
user-224284,197.0
user-233978,196.99
user-199669,196.99
user-294926,196.96
user-296069,196.92
user-136451,196.92
user-167235,196.91
user-167885,196.91
user-144692,196.9
user-198726,196.88
user-160660,196.87
user-156883,196.87
user-173602,196.83
user-166652,196.82
user-135355,196.8
user-209406,196.76
user-292373,196.75
user-276847,196.73
user-207339,196.71
user-205860,196.71
user-181795,196.7
user-128861,196.69
user-185858,196.67
user-143170,196.67
user-163975,196.66
user-141447,196.66
user-233615,196.65
user-183779,196.65
user-106952,196.64
user-180614,196.63
user-242312,196.62
user-102008,196.6
user-158028,196.56
user-159581,196.54
user-246459,196.5
user-116030,196.45
user-118536,196.43
user-173880,196.43
user-246319,196.43
user-145323,196.42
user-132704,196.42
user-175914,196.38
user-194621,196.37
user-166922,196.34
user-244930,196.33
user-132335,196.31
user-161858,196.3
user-112567,196.25
user-187764,196.24
user-124525,196.18
user-111103,196.18
user-109917,196.18
user-126251,196.17
user-149016,196.17
user-214622,196.17
user-290319,196.15
user-229045,196.09
user-199273,196.06
user-196751,196.06
user-174032,196.05
user-196114,196.05
user-158810,196.03
user-236125,196.01
user-124673,196.0
user-200917,195.96
user-215452,195.95
user-295887,195.95
user-192405,195.91
user-113240,195.89
user-230977,195.89
user-153347,195.89
user-208920,195.89
user-186084,195.81
user-123544,195.8
user-192981,195.79
user-281360,195.77
user-214763,195.77
user-148152,195.76
user-116910,195.76
user-237212,195.75
user-130983,195.67
user-142479,195.67
user-196757,195.66
user-277123,195.64
user-264388,195.64
user-158866,195.57
user-274430,195.56
user-213723,195.56
user-274736,195.55
user-145752,195.55
user-269642,195.53
user-150961,195.52
user-162858,195.52
user-181412,195.52
user-247626,195.51
user-198753,195.5
user-143382,195.5
user-127324,195.48
user-167093,195.47
user-196625,195.45
user-176682,195.42
user-108983,195.37
user-205460,195.36
user-101462,195.36
user-265423,195.34
user-201100,195.33
user-143173,195.32
user-171901,195.32
user-181302,195.29
user-201900,195.24
user-105843,195.24
user-204298,195.23
user-110424,195.22
user-247246,195.22
user-181892,195.21
user-189199,195.21
user-138661,195.16
user-231452,195.15
user-245886,195.14
user-127973,195.14
user-186171,195.08
user-220079,195.08
user-258473,195.07
user-119921,195.04
user-182433,195.02
user-211078,195.01
user-230870,194.99
user-227139,194.97
user-195742,194.96
user-125485,194.93
user-261808,194.89
user-165871,194.87
user-156120,194.84
user-138510,194.81
user-230760,194.8
user-293869,194.79
user-271814,194.78
user-237189,194.72
user-126978,194.71
user-299790,194.7
user-287982,194.69
user-172758,194.62
user-169078,194.56
user-266861,194.56
user-140088,194.53
user-196597,194.52
user-199262,194.49
user-154164,194.48
user-250597,194.47
user-298014,194.45
user-128948,194.44
user-176101,194.41
user-242610,194.39
user-242757,194.35
user-131405,194.34
user-254373,194.33
user-267331,194.32
user-135676,194.32
user-189291,194.31
user-269906,194.29
user-155218,194.26
user-255182,194.25
user-112908,194.22
user-284308,194.22
user-204938,194.21
user-277633,194.21
user-229570,194.19
user-135437,194.19
user-151286,194.17
user-230206,194.15
user-155012,194.15
user-136799,194.13
user-133255,194.13
user-274080,194.13
user-286260,194.13
user-235886,194.09
user-173385,194.08
user-172896,194.08
user-154236,194.07
user-278041,194.06
user-189607,194.04
user-148910,194.04
user-187996,194.02
user-290412,194.01
user-159180,193.99
user-268420,193.99
user-149188,193.98
user-108615,193.96
user-145262,193.92
user-201407,193.91
user-213841,193.9
user-294523,193.88
user-121219,193.87
user-232244,193.87
user-180303,193.87
user-117868,193.85
user-126756,193.81
user-157953,193.78
user-231651,193.77
user-154439,193.7
user-257718,193.69
user-155831,193.69
user-227349,193.67
user-108433,193.67
user-262821,193.62
user-164694,193.6
user-293833,193.59
user-113348,193.59
user-148086,193.56
user-240603,193.55
user-117782,193.53
user-146499,193.53
user-266194,193.52
user-298235,193.5
user-219692,193.45
user-235157,193.41
user-172286,193.38
user-234998,193.37
user-129047,193.36
user-286893,193.36
user-174705,193.35
user-121855,193.34
user-240389,193.34
user-248657,193.32
user-108533,193.3
user-166203,193.3
user-182392,193.29
user-132565,193.28
user-280302,193.23
user-101262,193.22
user-297619,193.22
user-143633,193.21
user-155814,193.19
user-283965,193.18
user-120992,193.18
user-221960,193.17
user-251067,193.17
user-230086,193.12
user-151682,193.11
user-174100,193.11
user-188169,193.05
user-172388,193.05
user-196592,193.03
user-226026,193.03
user-105940,193.0
user-182434,192.99
user-194670,192.99
user-204182,192.98
user-251169,192.97
user-114326,192.94
user-175464,192.93
user-109667,192.9
user-261227,192.89
user-274472,192.89
user-181655,192.89
user-281879,192.88
user-218201,192.87
user-187775,192.87
user-275333,192.84
user-212295,192.82
user-276485,192.81
user-129932,192.8
user-152274,192.79
user-166956,192.75
user-258820,192.74
user-159382,192.71
user-211294,192.71
user-296750,192.69
user-106473,192.68
user-260381,192.63
user-259422,192.61
user-158164,192.6
user-212917,192.57
user-266854,192.5
user-257484,192.5
user-216130,192.49
user-250933,192.48
user-128003,192.45
user-277327,192.44
user-275427,192.43
user-158070,192.42
user-115904,192.42
user-269146,192.4
user-158157,192.38
user-244017,192.37
user-187024,192.35
user-196035,192.34
user-297333,192.33
user-196013,192.32
user-225686,192.3
user-181479,192.3
user-189287,192.28
user-186080,192.25
user-272513,192.23
user-154222,192.23
user-289774,192.23
user-196774,192.22
user-193980,192.22
user-186152,192.2
user-128666,192.17
user-291603,192.14
user-113892,192.1
user-188380,192.09
user-162043,192.08
user-168209,192.08
user-168038,192.04
user-142530,192.03
user-149215,192.02
user-235875,192.02
user-268320,192.01
user-243708,192.01
user-167547,191.97
user-194534,191.96
user-117957,191.95
user-142444,191.94
user-130953,191.93
user-152284,191.9
user-172574,191.9
user-132271,191.84
user-144558,191.83
user-115115,191.79
user-219094,191.77
user-284536,191.75
user-277062,191.73
user-198551,191.7
user-206580,191.69
user-118284,191.67
user-243055,191.67
user-232128,191.66
user-298909,191.66
user-176460,191.65
user-119871,191.62
user-134333,191.59
user-245103,191.59
user-148754,191.58
user-125335,191.56
user-248276,191.55
user-221660,191.53
user-219514,191.48
user-110410,191.45
user-106741,191.43
user-118583,191.42
user-109918,191.39
user-286582,191.37
user-150764,191.37
user-236516,191.36
user-203149,191.31
user-244911,191.28
user-161212,191.26
user-133568,191.25
user-175250,191.18
user-217305,191.18
user-254552,191.16
user-261609,191.16
user-204615,191.16
user-207979,191.15
user-208490,191.14
user-148948,191.13
user-166332,191.12
user-171684,191.07
user-281020,191.06
user-279672,191.02
user-149836,191.02
user-172133,191.0
user-195601,190.93
user-261928,190.93
user-249445,190.92
user-202725,190.91
user-214380,190.91
user-123712,190.9
user-221987,190.86
user-270820,190.8
user-273212,190.8
user-270839,190.79
user-296203,190.78
user-227404,190.76
user-247030,190.75
user-257791,190.74
user-223066,190.73
user-226563,190.68
user-162441,190.63
user-291865,190.63
user-152729,190.59
user-169505,190.56
user-270243,190.52
user-113172,190.51
user-186031,190.49
user-136982,190.48
user-208422,190.48
user-232655,190.47
user-253829,190.4
user-255808,190.38
user-127271,190.38
user-193833,190.35
user-282213,190.35
user-178523,190.34
user-169570,190.33
user-291988,190.33
user-147739,190.33
user-209312,190.32
user-195496,190.3
user-169682,190.29
user-259087,190.28
user-269711,190.27
user-193718,190.23
user-128220,190.23
user-163087,190.13
user-244659,190.12
user-207984,190.12
user-271755,190.1
user-197235,190.1
user-185690,190.09
user-228658,190.08
user-291463,190.06
user-294964,190.06
user-107886,190.04
user-102514,190.02
user-155300,190.0
user-289233,189.99
user-276008,189.95
user-274139,189.93
user-156348,189.93
user-256772,189.91
user-278088,189.86
user-289916,189.85
user-233592,189.85
user-173864,189.82
user-193092,189.81
user-267543,189.8
user-287184,189.8
user-183832,189.79
user-129795,189.78
user-283832,189.75
user-285699,189.74
user-266287,189.74
user-106183,189.73
user-189254,189.71
user-272736,189.64
user-287667,189.64
user-111618,189.61
user-127176,189.61
user-154709,189.6
user-132512,189.58
user-191160,189.57
user-132204,189.57
user-266751,189.51
user-124679,189.51
user-298666,189.51
user-101730,189.5
user-291900,189.5
user-258053,189.49
user-243317,189.49
user-167831,189.47
user-178649,189.45
user-132808,189.44
user-169019,189.44
user-204649,189.4
user-251527,189.4
user-134475,189.4
user-206694,189.33
user-129406,189.3
user-213135,189.29
user-283529,189.29
user-119929,189.29
user-101741,189.28
user-164626,189.26
user-153932,189.23
user-236485,189.22
user-225471,189.2
user-232879,189.19
user-147004,189.19
user-188871,189.07
user-144690,189.07
user-205035,189.03
user-286152,189.02
user-206820,189.02
user-107734,188.99
user-185993,188.99
user-257809,188.99
user-209055,188.99
user-214539,188.98
user-116712,188.92
user-163028,188.92
user-173399,188.88
user-104490,188.86
user-192528,188.86
user-186082,188.86
user-119730,188.83
user-117889,188.81
user-295705,188.8
user-251222,188.8
user-200229,188.78
user-124050,188.76
user-227933,188.73
user-120212,188.73
user-217069,188.71
user-263493,188.71
user-120200,188.7
user-132409,188.69
user-145320,188.67
user-192893,188.62
user-281613,188.59
user-115432,188.57
user-173264,188.57
user-253853,188.55
user-166584,188.54
user-162504,188.54
user-278528,188.54
user-284883,188.54
user-126924,188.51
user-176011,188.5
user-287207,188.5
user-275206,188.48
user-267177,188.46
user-193791,188.46
user-179979,188.45
user-180939,188.45
user-254086,188.44
user-248832,188.42
user-236723,188.39
user-179655,188.37
user-192053,188.33
user-217614,188.31
user-207953,188.3
user-151778,188.3
user-126848,188.28
user-196867,188.23
user-140788,188.19
user-115968,188.16
user-155933,188.15
user-101665,188.12
user-151639,188.12
user-290241,188.11
user-221809,188.1
user-279929,188.09
user-138687,188.09
user-148646,188.08
user-251379,188.01
user-182312,188.0
user-136949,188.0
user-259435,188.0
user-246395,187.98
user-123585,187.98
user-181490,187.93
user-147901,187.93
user-199801,187.9
user-255330,187.89
user-193250,187.86
user-194901,187.83
user-112396,187.8
user-233650,187.74
user-197662,187.74
user-185901,187.74
user-194809,187.68
user-101071,187.65
user-179896,187.64
user-180936,187.63
user-287723,187.63
user-164866,187.63
user-280661,187.62
user-143219,187.62
user-275514,187.57
user-127138,187.54
user-110306,187.54
user-205949,187.53
user-249431,187.53
user-283571,187.52
user-270722,187.52
user-119262,187.45
user-179819,187.42
user-183085,187.4
user-114640,187.39
user-254012,187.38
user-173498,187.37
user-266527,187.36
user-151327,187.34
user-147806,187.32
user-200558,187.32
user-249309,187.3
user-166010,187.28
user-180543,187.27
user-299137,187.25
user-227468,187.24
user-154021,187.2
user-140380,187.15
user-103006,187.12
user-108115,187.11
user-116613,187.11
user-133244,187.1
user-199898,187.1
user-153961,187.1
user-280912,187.08
user-284659,187.06
user-241782,187.02
user-179692,187.0
user-175998,187.0
user-189114,186.99
user-118931,186.95
user-219607,186.9
user-207313,186.83
user-145582,186.82
user-164548,186.81
user-234348,186.77
user-179031,186.75
user-191226,186.75
user-280218,186.74
user-126887,186.73
user-146141,186.72
user-149282,186.72
user-203772,186.72
user-189020,186.62
user-185142,186.6
user-129446,186.59
user-207516,186.57
user-216151,186.53
user-250123,186.52
user-116450,186.48
user-161331,186.42
user-168124,186.42
user-194712,186.39
user-143479,186.33
user-267084,186.33
user-167305,186.26
user-271901,186.15
user-225074,186.14
user-249845,186.1
user-100322,186.1
user-250563,186.05
user-245109,186.02
user-174227,185.98
user-212068,185.89
user-158461,185.89
user-122665,185.88
user-172951,185.85
user-292297,185.85
user-280756,185.85
user-144870,185.84
user-200228,185.84
user-166322,185.83
user-244519,185.79
user-142191,185.75
user-188035,185.75
user-138638,185.72
user-153429,185.69
user-283324,185.69
user-156533,185.68
user-235177,185.67
user-180288,185.64
user-134786,185.6
user-189359,185.6
user-233811,185.6
user-182291,185.57
user-171025,185.56
user-242377,185.55
user-159843,185.52
user-182609,185.51
user-127754,185.48
user-255050,185.47
user-237611,185.47
user-105133,185.46
user-125093,185.43
user-253567,185.36
user-122837,185.35
user-207615,185.33
user-159728,185.3
user-255032,185.3
user-242755,185.21
user-105796,185.19
user-172198,185.19
user-192909,185.16
user-171224,185.13
user-139738,185.11
user-206026,185.1
user-255719,185.09
user-259618,185.07
user-184920,185.07
user-218733,185.07
user-260781,185.05
user-240763,185.05
user-237016,185.04
user-147989,185.02
user-194965,184.99
user-222903,184.98
user-183619,184.97
user-174416,184.96
user-250789,184.94
user-130645,184.92
user-210504,184.89
user-118582,184.85
user-176187,184.81
user-121093,184.8
user-133957,184.76
user-290418,184.74
user-293652,184.71
user-160697,184.7
user-104584,184.66
user-274656,184.62
user-211662,184.62
user-195536,184.58
user-260894,184.57
user-217158,184.57
user-134230,184.55
user-193710,184.53
user-123413,184.52
user-179625,184.52
user-299484,184.49
user-231119,184.48
user-189349,184.47
user-280520,184.44
user-128807,184.43
user-124720,184.43
user-143075,184.4
user-148811,184.39
user-197561,184.39
user-290077,184.38
user-125609,184.38
user-197718,184.33
user-184778,184.32
user-169224,184.29
user-220487,184.27
user-234044,184.26
user-184958,184.23
user-158264,184.23
user-262921,184.2
user-167632,184.16
user-174650,184.15
user-171193,184.13
user-129737,184.06
user-206725,184.04
user-191449,184.02
user-231954,184.02
user-191562,183.99
user-109361,183.95
user-210499,183.93
user-152370,183.92
user-201551,183.89
user-146001,183.88
user-164153,183.85
user-299529,183.85
user-267655,183.84
user-166008,183.82
user-253881,183.81
user-116032,183.8
user-218738,183.8
user-294831,183.8
user-277259,183.76
user-128841,183.72
user-181977,183.71
user-280299,183.71
user-180453,183.7
user-203724,183.67
user-131469,183.63
user-177189,183.63
user-249814,183.63
user-178428,183.62
user-172463,183.61
user-208570,183.56
user-202600,183.54
user-141248,183.51
user-105764,183.5
user-266873,183.49
user-213714,183.48
user-174383,183.48
user-150444,183.48
user-155428,183.47
user-229148,183.46
user-202871,183.44
user-260281,183.42
user-202847,183.41
user-204038,183.36
user-194824,183.35
user-168185,183.33
user-250796,183.32
user-241516,183.32
user-199810,183.31
user-103580,183.31
user-274079,183.3
user-187335,183.27
user-276739,183.25
user-117553,183.23
user-211580,183.19
user-285573,183.13
user-202203,183.09
user-261228,183.09
user-172233,183.05
user-201431,183.02
user-252660,183.01
user-276215,182.99
user-226973,182.9
user-269581,182.89
user-261351,182.87
user-172529,182.84
user-278718,182.84
user-128139,182.84
user-265901,182.81
user-190099,182.8
user-254562,182.79
user-129937,182.78
user-188027,182.76
user-121400,182.75
user-128254,182.75
user-207217,182.73
user-181049,182.73
user-180407,182.69
user-256357,182.68
user-158735,182.67
user-153135,182.65
user-248831,182.64
user-206274,182.63
user-117094,182.61
user-279534,182.54
user-250675,182.53
user-282385,182.49
user-236593,182.47
user-267200,182.36
user-118633,182.33
user-250279,182.33
user-287066,182.29
user-187860,182.25
user-280977,182.23
user-195696,182.17
user-270354,182.16
user-182801,182.16
user-163503,182.08
user-135584,182.04
user-105963,182.04
user-203558,182.02
user-127438,181.93
user-119416,181.88
user-150279,181.84
user-164732,181.82
user-160449,181.79
user-272654,181.77
user-221057,181.76
user-145220,181.75
user-155364,181.7
user-158235,181.7
user-265015,181.69
user-199802,181.66
user-220575,181.66
user-199346,181.63
user-129378,181.6
user-190329,181.59
user-121993,181.56
user-143623,181.56
user-287386,181.53
user-171347,181.52
user-296028,181.52
user-229325,181.48
user-142430,181.43
user-113544,181.42
user-189872,181.34
user-264378,181.34
user-162765,181.29
user-176879,181.24
user-136111,181.18
user-216881,181.17
user-195088,181.17
user-206806,181.15
user-268223,181.13
user-120870,181.13
user-294395,181.09
user-114583,181.08
user-290654,181.07
user-123466,181.06
user-193333,181.05
user-299918,181.04
user-256076,180.98
user-112414,180.97
user-209763,180.94
user-164950,180.93
user-168443,180.92
user-295852,180.91
user-136429,180.9
user-127447,180.85
user-157636,180.83
user-118560,180.83
user-179985,180.72
user-184388,180.71
user-111891,180.71
user-207014,180.65
user-237564,180.63
user-179417,180.62
user-183896,180.61
user-167662,180.58
user-274528,180.58
user-293166,180.56
user-226045,180.55
user-278079,180.48
user-152228,180.47
user-247281,180.46
user-139777,180.44
user-258076,180.44
user-226137,180.43
user-270092,180.41
user-179426,180.38
user-227433,180.38
user-202320,180.36
user-203673,180.33
user-163292,180.33
user-158704,180.3
user-267980,180.28
user-159450,180.17
user-114474,180.15
user-160482,180.15
user-233893,180.11
user-142142,180.06
user-166642,180.05
user-253215,180.04
user-156128,180.04
user-296175,180.03
user-149238,180.02
user-159039,180.01
user-119098,180.0
user-180089,179.99
user-167805,179.98
user-290584,179.96
user-188818,179.94
user-202839,179.9
user-259891,179.9
user-124250,179.89
user-287261,179.82
user-291291,179.81
user-117935,179.79
user-106625,179.78
user-193246,179.78
user-184600,179.77
user-104472,179.75
user-103121,179.72
user-177058,179.71
user-153373,179.64
user-110727,179.61
user-116115,179.61
user-281401,179.57
user-280160,179.57
user-197253,179.49
user-178443,179.49
user-149357,179.47
user-172182,179.47
user-268784,179.46
user-227983,179.42
user-282038,179.36
user-272633,179.35
user-179351,179.29
user-197562,179.28
user-109209,179.27
user-109230,179.24
user-268462,179.22
user-203403,179.18
user-288191,179.18
user-108500,179.16
user-291011,179.15
user-162652,179.12
user-294220,179.12
user-128058,179.09
user-256446,179.07
user-115360,179.02
user-190743,179.02
user-212884,179.01
user-161794,178.92
user-236884,178.88
user-299063,178.88
user-113219,178.87
user-258249,178.86
user-202088,178.86
user-111140,178.84
user-108584,178.79
user-232272,178.73
user-118149,178.71
user-172869,178.7
user-277319,178.68
user-177379,178.68
user-139261,178.63
user-138675,178.61
user-251739,178.58
user-194845,178.58
user-285336,178.57
user-295303,178.56
user-277834,178.56
user-181380,178.53
user-288824,178.51
user-148265,178.5
user-104721,178.5
user-278203,178.49
user-216133,178.46
user-208676,178.46
user-174031,178.4
user-157981,178.38
user-188307,178.37
user-231581,178.37
user-105676,178.36
user-288501,178.34
user-138222,178.28
user-290260,178.28
user-226915,178.27
user-134049,178.27
user-198107,178.27
user-192307,178.26
user-113963,178.25
user-277491,178.23
user-235960,178.19
user-137040,178.18
user-175430,178.17
user-106139,178.16
user-298511,178.14
user-274783,178.14
user-144379,178.11
user-264864,178.09
user-185338,178.07
user-146703,178.05
user-178667,178.03
user-154852,178.01
user-249112,178.0
user-237718,177.97
user-236008,177.95999999999998
user-169048,177.92
user-136661,177.91
user-253171,177.91
user-155625,177.89
user-255202,177.87
user-299505,177.86
user-101256,177.85
user-218551,177.84
user-129868,177.82
user-128933,177.8
user-185666,177.79
user-120795,177.79
user-107266,177.77
user-100714,177.77
